Log file open, 02/08/23 00:13:26
[2023.02.07-23.13.27:270][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.02.07-23.13.27:282][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.02.07-23.13.27:283][  0]LogInit: Using OS detected language (pl-PL).
[2023.02.07-23.13.27:283][  0]LogInit: Using OS detected locale (pl-PL).
[2023.02.07-23.13.27:288][  0]LogTextLocalizationManager: No specific localization for 'pl-PL' exists, so 'pl' will be used for the language.
[2023.02.07-23.13.27:288][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/Editor/pl/Editor.locres' could not be opened for reading!
[2023.02.07-23.13.27:288][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/EditorTutorials/pl/EditorTutorials.locres' could not be opened for reading!
[2023.02.07-23.13.27:288][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/Keywords/pl/Keywords.locres' could not be opened for reading!
[2023.02.07-23.13.27:288][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/Category/pl/Category.locres' could not be opened for reading!
[2023.02.07-23.13.27:289][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/ToolTips/pl/ToolTips.locres' could not be opened for reading!
[2023.02.07-23.13.27:289][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/PropertyNames/pl/PropertyNames.locres' could not be opened for reading!
[2023.02.07-23.13.27:289][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/Engine/pl/Engine.locres' could not be opened for reading!
[2023.02.07-23.13.27:290][  0]LogInit: Setting process to per monitor DPI aware
[2023.02.07-23.13.27:302][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.02.07-23.13.27:302][  0]LogWindowsTextInputMethodSystem:   - Polski (Polska) - (Keyboard).
[2023.02.07-23.13.27:302][  0]LogWindowsTextInputMethodSystem: Activated input method: Polski (Polska) - (Keyboard).
[2023.02.07-23.13.27:320][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.02.07-23.13.27:320][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.02.07-23.13.27:461][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.02.07-23.13.27:462][  0]LogWindows: Attached monitors:
[2023.02.07-23.13.27:463][  0]LogWindows:     resolution: 1920x1080, work area: (-1920, 0) -> (0, 1040), device: '\\.\DISPLAY1'
[2023.02.07-23.13.27:463][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1040), device: '\\.\DISPLAY2' [PRIMARY]
[2023.02.07-23.13.27:463][  0]LogWindows: Found 2 attached monitors.
[2023.02.07-23.13.27:463][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.02.07-23.13.27:463][  0]LogRHI: RHI Adapter Info:
[2023.02.07-23.13.27:463][  0]LogRHI:             Name: NVIDIA GeForce GTX 1070 Ti
[2023.02.07-23.13.27:463][  0]LogRHI:   Driver Version: 516.94 (internal:31.0.15.1694, unified:516.94)
[2023.02.07-23.13.27:463][  0]LogRHI:      Driver Date: 7-21-2022
[2023.02.07-23.13.27:463][  0]LogD3D12RHI:     GPU DeviceId: 0x1b82 (for the marketing name, search the web for "GPU Device Id")
[2023.02.07-23.13.27:463][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.02.07-23.13.27:468][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.02.07-23.13.27:468][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: Bindless resources are supported
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: Ray tracing is disabled because D3D12 ray tracing tier 1.1 is required but only tier 1.0 is supported.
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.02.07-23.13.27:560][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.02.07-23.13.27:610][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.02.07-23.13.27:610][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.02.07-23.13.27:611][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.02.07-23.13.27:675][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.02.07-23.13.27:675][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.02.07-23.13.27:676][  0]LogRHI: Texture pool is 4605 MB (70% of 6579 MB)
[2023.02.07-23.13.27:676][  0]LogD3D12RHI: Async texture creation enabled
[2023.02.07-23.13.27:676][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.02.07-23.13.27:707][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/GravitySimulation.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/Intermediate/TurnkeyReport_0.log" -log="C:/Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/Intermediate/TurnkeyLog_0.log" -project="C:/Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/GravitySimulation.uproject"  -platform=all'
[2023.02.07-23.13.27:707][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/GravitySimulation.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/Intermediate/TurnkeyReport_0.log" -log="C:/Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/Intermediate/TurnkeyLog_0.log" -project="C:/Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/GravitySimulation.uproject"  -platform=all" ]
[2023.02.07-23.13.27:736][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.02.07-23.13.27:736][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.02.07-23.13.27:736][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.02.07-23.13.27:736][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.02.07-23.13.27:736][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.02.07-23.13.27:736][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.02.07-23.13.27:736][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.02.07-23.13.27:737][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.02.07-23.13.27:738][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.02.07-23.13.27:738][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.02.07-23.13.27:739][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.02.07-23.13.27:747][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.02.07-23.13.27:773][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.02.07-23.13.27:773][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.02.07-23.13.27:777][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.02.07-23.13.27:777][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.02.07-23.13.27:780][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.02.07-23.13.27:780][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.02.07-23.13.27:780][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.02.07-23.13.27:780][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.07-23.13.27:784][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.07-23.13.27:784][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.07-23.13.27:784][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.07-23.13.27:787][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.07-23.13.27:787][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.07-23.13.27:793][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.07-23.13.27:793][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.07-23.13.27:793][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.07-23.13.27:793][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.07-23.13.27:793][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.07-23.13.27:793][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.07-23.13.27:796][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.07-23.13.27:796][  0]LogTargetPlatformManager:   ADPCM
[2023.02.07-23.13.27:796][  0]LogTargetPlatformManager:   PCM
[2023.02.07-23.13.27:799][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.07-23.13.27:799][  0]LogTargetPlatformManager:   BINKA
[2023.02.07-23.13.27:804][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.07-23.13.27:804][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.07-23.13.27:804][  0]LogTargetPlatformManager:   OGG
[2023.02.07-23.13.27:807][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.07-23.13.27:807][  0]LogTargetPlatformManager:   OPUS
[2023.02.07-23.13.27:850][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.07-23.13.27:856][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.07-23.13.27:862][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.07-23.13.27:862][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.07-23.13.27:862][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.07-23.13.27:862][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.07-23.13.27:862][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.07-23.13.27:862][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.07-23.13.27:862][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.07-23.13.27:862][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.07-23.13.27:865][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.07-23.13.27:865][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.07-23.13.27:865][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.07-23.13.27:865][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.07-23.13.27:891][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.07-23.13.27:891][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.07-23.13.27:891][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.07-23.13.27:902][  0]LogDerivedDataCache: Speed tests for C:/Users/EMI/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.07-23.13.27:902][  0]LogDerivedDataCache: Display: Performance to C:/Users/EMI/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=255.36MBs, RandomWriteSpeed=150.70MBs. Assigned SpeedClass 'Local'
[2023.02.07-23.13.27:903][  0]LogDerivedDataCache: Using Local data cache path C:/Users/EMI/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.07-23.13.27:903][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.07-23.13.27:903][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.07-23.13.27:903][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.07-23.13.27:903][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.07-23.13.27:903][  0]LogShaderCompilers: Guid format shader working directory is -25 characters bigger than the processId version (../../../../../../Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/Intermediate/Shaders/WorkingDirectory/4424/).
[2023.02.07-23.13.27:903][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/EMI/AppData/Local/Temp/UnrealShaderWorkingDir/C44B4AE844622EC9A34560A434CE13A4/'.
[2023.02.07-23.13.27:904][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.07-23.13.27:904][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 3 workers.
[2023.02.07-23.13.28:908][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.07-23.13.29:136][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.07-23.13.29:137][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../../Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.07-23.13.29:138][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../../Users/EMI/Documents/GitHub/UE5_04/GravitySimulation/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.07-23.13.29:690][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: ---
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: ---
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.07-23.13.29:691][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.07-23.13.29:938][  0]LogSlate: Using FreeType 2.10.0
[2023.02.07-23.13.29:938][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.07-23.13.29:988][  0]LogAssetRegistry: FAssetRegistry took 0.0184 seconds to start up
[2023.02.07-23.13.29:996][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.07-23.13.30:260][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.07-23.13.30:990][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[000008438167FE00][0000084379D0D800 52] GlobalDefaults, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E40E00][000008437AAC0000 52] Windows, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E40A00][000008437AAC2800 52] WindowsEditor, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E41400][000008436E6C0000 52] WindowsServer, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E40200][000008437CA9C800 52] WindowsClient, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E41800][0000084379DD2800 52] IOS, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E41C00][000008437AAC5000 52] iPadAir2, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E42E00][0000084381E20000 52] IPadPro, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E42A00][0000084381E22800 52] iPadAir3, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E40800][0000084381E27800 52] iPadAir4, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E42400][0000084381E2A000 52] iPadAir5, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E42C00][0000084381E2C800 52] iPadMini4, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E40C00][0000084379DD7800 52] iPadMini5, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E41200][0000084381E25000 52] iPadMini6, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E44C00][0000084381E05000 52] iPhone6S, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E44E00][0000084381E02800 52] iPhone7, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E43800][0000084381E00000 52] iPodTouch7, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E44800][0000084381E0A000 52] iPhone6SPlus, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E43600][0000084381E0C800 52] iPhone7Plus, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E40600][000008437D02C800 52] iPhoneSE, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E43A00][0000084381DB0000 52] iPhone8, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E42600][0000084381DB5000 52] iPhone8Plus, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E43000][0000084381DB7800 52] iPhoneX, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E41E00][0000084381DBA000 52] iPhoneXS, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E44000][0000084381DBC800 52] iPhoneXSMax, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E44400][0000084381E07800 52] iPhoneXR, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E42200][0000084381E30000 52] iPhone11, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E44A00][0000084381E35000 52] iPhone11Pro, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E44200][0000084381E37800 52] iPhone11ProMax, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E41A00][0000084381E3A000 52] iPhoneSE2, 
[2023.02.07-23.13.30:990][  0]LogDeviceProfileManager: 	[0000084381E41600][0000084381E3C800 52] iPhone12Mini, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E44600][0000084381DB2800 52] iPhone12, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E43400][0000084381DC0000 52] iPhone12Pro, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E45000][0000084381DC5000 52] iPhone12ProMax, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E43E00][0000084381DC7800 52] iPhone13Mini, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E45200][0000084381DCA000 52] iPhone13, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E45A00][0000084381DCC800 52] iPhone13Pro, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E43200][0000084381E32800 52] iPhone13ProMax, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E43C00][0000084381E50000 52] iPhoneSE3, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E40400][0000084381E55000 52] iPhone14, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E41000][0000084381E57800 52] iPhone14Plus, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E46000][0000084381E5A000 52] iPhone14Pro, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E45600][0000084381E5C800 52] iPhone14ProMax, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E46200][0000084381DC2800 52] iPadPro105, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E46A00][0000084381E60000 52] iPadPro129, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E42000][0000084381E65000 52] iPadPro97, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E45C00][0000084381E67800 52] iPadPro2_129, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E40000][0000084381E6A000 52] iPad5, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E45400][0000084381E6C800 52] iPad6, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E47000][0000084381E52800 52] iPad7, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E46600][0000084381E70000 52] iPad8, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E47200][0000084381E75000 52] iPad9, 
[2023.02.07-23.13.30:991][  0]LogDeviceProfileManager: 	[0000084381E47A00][0000084381E77800 52] iPad10, 
